customer_id,employee_count,company_size,tenure_months,contract_value_annual,modules_subscribed,has_payroll_module,active_users_ratio,monthly_active_users,support_tickets_per_month,health_score,training_sessions_attended,onboarding_completed,features_used_ratio,avg_logins_per_user_month,last_qbr_attendance,payment_delays_last_year,critical_issues_last_quarter,industry,churned
CUST1153,75,small,24,10584.59,1,0,0.78,58,1.73,87.5,2,1,0.75,13.13,1,2,1,Technology,0
CUST1154,0,,0,0.0,1,0,0.91,0,1.54,75.0,2,0,0.75,20.79,1,2,0,Retail,1
CUST1155,918,medium,60,91593.02,3,1,0.75,687,3.78,87.5,2,1,0.75,14.53,1,2,1,Services,0
CUST1156,110,small,120,11071.21,1,0,0.69,76,0.55,75.0,3,1,0.75,12.19,1,3,1,Technology,0
CUST1157,198,small,216,29823.74,1,0,0.62,123,1.49,50.0,2,1,0.75,14.16,1,3,0,Technology,0
CUST1158,210,medium,168,21266.03,1,0,0.64,134,1.09,75.0,5,1,0.75,11.52,1,2,1,Technology,0
CUST1159,279,medium,48,28077.86,3,0,0.75,208,4.42,75.0,2,1,0.75,10.23,0,2,0,Technology,0
CUST1160,360,medium,108,55314.32,1,0,0.68,245,1.94,50.0,2,1,0.75,12.57,0,2,1,Technology,0
CUST1161,460,medium,120,73035.46,1,0,0.81,374,4.55,100.0,3,1,0.75,12.27,1,3,1,Technology,0
CUST1162,160,small,60,17109.95,3,0,0.67,107,1.89,87.5,6,1,0.75,9.07,1,3,0,Technology,0
CUST1163,270,medium,156,37347.15,6,0,0.2,54,3.45,62.5,3,1,0.75,4.53,1,3,0,Retail,1
CUST1164,352,medium,96,62674.05,1,0,0.36,125,7.4,50.0,2,1,0.75,8.72,0,2,0,Technology,0
CUST1165,486,medium,48,78219.03,6,0,0.86,420,1.28,87.5,2,1,0.75,19.43,0,2,1,Technology,0
CUST1166,154,small,120,23282.31,4,1,0.85,131,1.02,62.5,3,1,0.75,15.5,1,2,0,Services,0
CUST1167,460,medium,24,82694.51,2,0,0.91,417,5.57,87.5,3,1,1.0,19.8,1,3,1,Technology,0
CUST1168,266,medium,24,38700.87,6,0,0.76,202,1.59,62.5,2,1,0.75,18.08,0,4,2,Retail,1
CUST1169,162,small,72,20329.85,1,0,0.9,146,2.76,62.5,2,1,0.75,13.02,1,2,1,Technology,0
CUST1170,210,medium,36,26388.89,6,0,0.74,155,7.37,62.5,0,1,0.75,17.62,1,1,1,Technology,0
CUST1171,216,medium,48,29175.63,2,0,0.86,185,1.72,100.0,0,1,0.75,16.19,0,2,1,Technology,0
CUST1172,430,medium,48,42826.93,3,0,0.25,105,1.66,25.0,3,1,0.75,6.0,0,2,0,Technology,1
CUST1173,176,small,60,18069.77,6,0,0.59,103,3.44,75.0,2,1,0.75,10.4,1,3,0,Retail,0
CUST1174,351,medium,36,44456.05,4,0,0.22,78,2.83,37.5,6,1,0.75,4.21,1,2,0,Technology,0
CUST1175,245,medium,84,34420.07,1,0,0.56,136,1.74,87.5,6,1,0.75,9.12,1,1,1,Technology,0
CUST1176,336,medium,60,49345.29,4,0,0.36,120,3.94,75.0,3,1,1.0,5.88,1,2,0,Technology,0
CUST1177,486,medium,48,50746.5,3,0,0.46,223,3.94,37.5,2,1,0.75,7.49,1,2,0,Technology,0
CUST1178,703,medium,168,102497.78,5,0,0.22,152,1.34,62.5,3,1,0.75,3.46,1,3,0,Technology,0
CUST1179,80,small,24,8194.94,1,0,0.59,46,4.57,75.0,3,1,0.75,9.55,1,2,0,Retail,0
CUST1180,374,medium,132,57328.02,1,0,0.35,132,2.05,75.0,2,1,0.75,7.3,1,2,2,Technology,0
CUST1181,360,medium,48,45377.5,2,0,0.49,175,2.63,37.5,4,1,0.75,11.93,1,2,1,Technology,0
CUST1182,990,medium,180,163229.18,2,0,0.53,524,3.22,75.0,3,1,0.75,9.53,1,3,0,Technology,0
CUST1183,100,small,36,16409.48,1,0,0.72,72,3.86,87.5,6,1,0.75,17.09,1,3,0,Technology,0
CUST1184,247,medium,60,42725.88,6,0,0.24,60,6.33,62.5,3,1,1.0,4.29,1,1,0,Technology,0
CUST1185,1620,enterprise,120,236648.63,3,0,0.68,1099,2.29,62.5,6,1,1.0,13.61,1,2,1,Technology,0
CUST1186,658,medium,168,99250.73,1,0,0.67,440,7.1,75.0,3,1,1.0,9.83,1,3,0,Technology,0
CUST1187,221,medium,132,25585.21,3,0,0.84,184,7.25,100.0,2,1,1.0,18.99,1,2,1,Retail,1
CUST1188,798,medium,156,134756.13,6,0,0.93,743,0.97,100.0,4,1,0.75,13.89,1,2,0,Technology,0
CUST1189,100,small,120,14765.32,1,0,0.44,43,3.29,37.5,3,1,0.75,5.78,0,3,0,Retail,0
CUST1190,108,small,72,13760.47,1,0,0.71,76,1.82,100.0,5,1,0.75,9.43,1,2,1,Retail,0
CUST1191,110,small,108,13347.33,1,0,0.43,47,2.41,75.0,4,1,0.75,9.35,0,2,1,Technology,0
CUST1192,480,medium,120,71352.23,1,0,0.89,425,7.55,62.5,2,1,0.75,12.35,1,2,0,Retail,0
CUST1193,629,medium,24,105712.32,4,0,0.18,113,1.79,62.5,2,1,0.75,3.56,0,2,0,Technology,0
CUST1194,88,small,48,12583.54,1,0,0.36,32,4.39,75.0,3,1,1.0,4.89,1,3,2,Technology,0
CUST1195,580,medium,36,97309.02,6,0,0.37,213,1.87,50.0,2,1,0.75,7.15,1,1,0,Retail,0
CUST1196,667,medium,96,105058.5,4,0,0.75,499,4.52,75.0,2,1,0.75,18.59,1,2,0,Technology,0
CUST1197,210,medium,24,25204.35,3,0,0.71,149,0.61,87.5,2,1,0.75,14.5,1,2,0,Retail,0
CUST1198,30,startup,24,3371.1,1,0,0.21,6,3.59,62.5,3,1,0.75,4.32,1,2,0,Retail,0
CUST1199,196,small,72,19062.79,1,0,0.91,177,1.72,87.5,2,1,1.0,20.94,1,2,2,Retail,0
CUST1200,270,medium,36,34211.01,6,0,0.62,168,2.99,50.0,2,1,0.75,9.56,0,2,0,Technology,0
CUST1201,248,medium,24,36417.65,4,1,0.93,231,5.53,87.5,2,1,0.75,15.09,1,2,0,Services,0
CUST1202,55,small,60,8142.95,1,0,0.59,32,4.84,87.5,2,1,0.75,12.86,1,3,1,Technology,1
CUST1203,266,medium,0,34860.08,6,0,0.72,191,0.83,87.5,5,0,0.75,14.29,0,2,0,Technology,0
CUST1204,165,small,48,17800.09,3,0,0.8,131,2.59,75.0,2,1,0.75,19.89,1,1,0,Technology,0
CUST1205,209,medium,108,32662.49,2,0,0.73,152,3.21,87.5,3,1,0.75,11.92,1,2,0,Retail,1
CUST1206,40,startup,12,3970.53,1,0,0.49,19,6.44,75.0,2,1,0.75,10.79,1,2,0,Technology,1
CUST1207,287,medium,84,40174.38,1,0,0.71,203,3.83,100.0,5,1,1.0,13.98,1,2,0,Technology,0
CUST1208,96,small,48,11958.64,5,0,0.37,35,1.39,37.5,1,1,0.75,8.34,1,3,0,Technology,0
CUST1209,585,medium,180,88325.77,1,0,0.9,523,2.72,75.0,3,1,0.75,17.62,1,3,1,Technology,0
CUST1210,798,medium,12,118913.27,3,0,0.72,575,3.24,87.5,2,1,1.0,16.83,1,4,3,Technology,0
CUST1211,546,medium,168,94713.79,1,0,0.5,270,1.52,50.0,6,1,0.75,9.22,1,1,0,Technology,0
CUST1212,90,small,72,9196.24,1,0,0.75,67,1.22,87.5,2,1,0.75,17.89,0,4,0,Retail,0
CUST1213,280,medium,120,33362.75,1,0,0.94,263,5.45,75.0,3,1,0.75,22.47,1,3,0,Technology,0
CUST1214,87,small,36,10582.97,1,0,0.85,74,4.91,87.5,2,1,1.0,16.37,1,2,0,Retail,1
CUST1215,180,small,96,25376.14,1,0,0.99,177,3.96,87.5,2,1,0.75,14.63,1,1,0,Technology,0
CUST1216,96,small,60,11017.09,1,0,0.99,95,2.69,62.5,2,1,0.75,12.47,1,3,1,Technology,0
CUST1217,440,medium,120,67296.4,1,0,0.96,420,3.56,100.0,3,1,0.75,21.18,1,2,0,Retail,0
CUST1218,195,small,60,30940.17,1,0,0.6,116,0.97,75.0,1,1,0.75,11.64,1,1,0,Technology,0
CUST1219,170,small,120,22819.95,1,0,0.66,111,3.3,87.5,3,1,0.75,8.37,1,2,0,Retail,0
CUST1220,387,medium,60,47982.71,6,0,0.53,205,3.83,87.5,2,1,0.75,8.78,1,2,1,Technology,0
CUST1221,442,medium,156,50246.15,3,0,0.94,414,1.15,87.5,2,1,0.75,16.68,0,2,1,Retail,0
CUST1222,775,medium,276,86119.42,3,0,0.58,445,1.63,75.0,3,1,1.0,8.52,0,3,1,Technology,0
CUST1223,49,startup,12,6593.5,1,1,0.57,28,1.63,87.5,2,1,0.75,14.18,1,4,1,Services,1
CUST1224,975,medium,276,94621.63,6,0,0.62,604,2.53,75.0,3,1,0.75,11.45,0,4,0,Retail,1
CUST1225,81,small,36,8123.75,1,0,0.65,52,2.05,87.5,3,1,0.75,10.42,1,4,0,Technology,0
CUST1226,945,medium,252,104310.02,1,0,0.4,377,2.95,75.0,2,1,0.75,9.74,1,3,0,Technology,0
CUST1227,100,small,60,11081.99,6,0,0.53,52,5.49,50.0,3,1,0.75,9.29,0,2,1,Technology,0
CUST1228,72,small,60,7628.02,1,0,0.59,42,1.75,62.5,2,1,0.75,12.69,1,2,0,Technology,0
CUST1229,480,medium,36,85437.23,6,1,0.4,191,3.98,62.5,4,1,0.75,5.68,1,4,0,Services,0
CUST1230,558,medium,12,63216.9,2,0,0.25,139,5.76,37.5,3,1,0.75,3.73,1,2,1,Technology,0
CUST1231,258,medium,72,30225.19,1,0,0.19,48,5.41,37.5,2,1,0.75,3.68,1,2,3,Technology,0
CUST1232,494,medium,120,81221.6,6,0,0.39,195,1.19,62.5,3,1,0.75,6.89,1,2,1,Technology,0
CUST1233,816,medium,84,129311.1,2,0,0.56,459,2.57,87.5,3,1,0.75,11.99,1,2,2,Technology,0
CUST1234,150,small,120,23557.17,1,0,0.72,108,5.66,75.0,2,1,0.75,13.68,0,2,0,Technology,0
CUST1235,56,small,12,9991.17,6,0,0.41,22,1.4,62.5,3,1,0.75,8.71,0,2,0,Retail,0
CUST1236,286,medium,120,46746.45,4,0,0.72,205,5.21,87.5,5,1,0.75,17.52,0,2,0,Retail,0
CUST1237,432,medium,24,66183.86,5,0,0.22,96,3.35,37.5,3,1,0.75,3.95,1,3,1,Retail,1
CUST1238,170,small,0,22790.05,6,0,0.4,68,2.0,37.5,2,0,0.75,8.41,1,4,0,Retail,1
CUST1239,54,small,36,8581.17,1,0,0.45,24,1.72,62.5,3,1,0.75,11.06,0,2,0,Technology,0
CUST1240,351,medium,60,59537.98,2,0,0.98,343,0.71,100.0,3,1,1.0,23.32,0,2,0,Technology,0
CUST1241,153,small,108,25431.87,1,0,0.94,143,1.13,100.0,2,1,0.75,17.49,1,2,0,Technology,0
CUST1242,290,medium,48,41982.69,3,0,0.73,210,2.91,87.5,2,1,0.75,15.84,0,4,0,Retail,0
CUST1243,756,medium,252,125879.34,1,0,0.47,358,5.69,50.0,3,1,0.75,9.71,0,2,0,Retail,0
CUST1244,378,medium,60,47287.44,4,1,0.63,239,3.81,75.0,2,1,1.0,11.46,1,4,1,Services,0
CUST1245,220,medium,108,35426.75,1,0,0.18,38,0.68,62.5,2,1,0.75,3.14,1,3,0,Technology,0
CUST1246,126,small,24,19942.76,1,1,0.89,112,1.14,62.5,2,1,0.75,14.02,1,2,1,Services,0
CUST1247,234,medium,48,24131.64,6,1,0.9,211,2.21,87.5,0,1,0.75,20.73,0,3,1,Services,1
CUST1248,228,medium,60,28226.1,1,0,0.74,169,3.83,50.0,3,1,0.75,15.69,1,2,1,Retail,0
CUST1249,240,medium,72,34979.21,1,0,0.93,223,1.81,87.5,5,1,0.75,20.59,0,2,1,Technology,0
CUST1250,34,startup,24,4044.04,1,0,0.5,16,2.77,50.0,3,1,0.75,6.73,1,4,0,Retail,1
CUST1251,230,medium,36,38258.97,6,0,0.54,124,0.6,87.5,5,1,0.75,8.35,1,1,1,Technology,0
CUST1252,168,small,84,21457.32,2,0,0.24,41,5.96,50.0,2,1,0.75,4.09,1,3,0,Retail,0
CUST1253,210,medium,60,23216.67,1,0,0.99,208,7.22,100.0,3,1,0.75,24.74,1,1,0,Technology,0
CUST1254,572,medium,132,72140.51,6,0,0.45,255,0.81,75.0,2,1,0.75,10.6,0,2,0,Retail,0
CUST1255,256,medium,60,35012.86,3,0,0.8,205,1.84,100.0,1,1,0.75,13.46,1,2,0,Retail,0
CUST1256,198,small,0,26786.62,2,0,0.24,46,2.72,25.0,2,0,1.0,5.58,0,2,0,Retail,1
CUST1257,198,small,72,22076.18,4,0,0.5,98,5.86,62.5,4,1,0.75,9.27,0,3,1,Technology,0
CUST1258,210,medium,12,33515.89,2,0,0.73,152,2.29,50.0,2,1,0.75,14.2,1,2,1,Retail,1
CUST1259,34,startup,12,5279.92,1,0,0.25,8,1.91,62.5,2,1,0.75,4.12,1,3,0,Technology,0
CUST1260,350,medium,84,37175.68,3,0,0.68,238,2.57,75.0,3,1,0.75,10.42,1,1,0,Technology,0
CUST1261,252,medium,84,33140.89,2,0,0.47,119,1.75,50.0,3,1,0.75,9.2,1,2,1,Technology,0
CUST1262,180,small,12,17779.06,3,0,0.85,153,2.42,75.0,2,1,0.75,13.38,1,4,0,Technology,0
CUST1263,174,small,12,17806.51,6,0,0.61,106,1.33,75.0,4,1,0.75,9.49,1,3,1,Technology,1
CUST1264,175,small,60,21935.64,6,0,0.4,70,5.02,50.0,6,1,1.0,7.22,0,2,1,Technology,0
CUST1265,1054,enterprise,12,101481.94,6,0,0.18,186,2.84,50.0,2,1,0.75,3.52,1,3,0,Technology,0
CUST1266,539,medium,108,89221.77,5,0,0.46,245,0.74,75.0,2,1,0.75,6.36,0,2,0,Technology,0
CUST1267,230,medium,60,28011.3,1,0,0.21,47,3.94,50.0,2,1,1.0,4.25,1,2,1,Technology,0
CUST1268,450,medium,180,72080.05,1,0,0.56,252,3.65,87.5,3,1,0.75,8.62,1,2,0,Retail,0
CUST1269,675,medium,36,109771.25,4,0,0.72,482,1.68,50.0,2,1,1.0,12.57,0,3,1,Technology,0
CUST1270,270,medium,108,44563.29,1,1,0.93,251,4.84,75.0,5,1,0.75,15.78,1,2,0,Services,0
CUST1271,138,small,24,20359.49,5,0,0.91,126,3.9,100.0,3,1,0.75,20.62,1,4,1,Retail,0
CUST1272,48,startup,12,6618.26,1,0,0.44,21,4.96,50.0,3,1,0.75,5.67,1,2,0,Retail,1
CUST1273,75,small,60,8396.26,1,0,0.59,44,3.82,87.5,3,1,0.75,11.27,1,3,0,Technology,0
CUST1274,10,startup,12,1671.07,1,0,0.25,2,1.53,50.0,6,1,0.75,3.98,1,2,2,Technology,1
CUST1275,286,medium,144,43696.41,1,0,0.86,244,2.72,62.5,3,1,0.75,16.46,1,3,0,Retail,0
CUST1276,600,medium,24,76518.28,2,0,0.69,413,0.62,50.0,2,1,0.75,16.72,1,2,1,Technology,0
CUST1277,125,small,60,17727.17,1,0,0.47,58,7.99,50.0,2,1,0.75,6.86,1,3,1,Retail,0
CUST1278,528,medium,24,70776.35,6,0,0.84,441,3.69,87.5,3,1,0.75,18.2,1,2,1,Technology,0
CUST1279,330,medium,144,47359.96,6,0,0.21,70,0.58,62.5,1,1,0.75,3.63,1,2,0,Technology,0
CUST1280,66,small,60,11731.72,1,0,0.45,30,1.34,62.5,2,1,0.75,6.64,0,2,0,Technology,1
CUST1281,209,medium,120,29764.78,2,1,0.48,100,2.67,62.5,4,1,0.75,9.03,0,2,0,Services,0
CUST1282,350,medium,120,57158.5,1,0,0.98,343,1.58,87.5,2,1,0.75,13.1,1,2,0,Retail,1
CUST1283,504,medium,120,52665.92,6,0,0.2,101,5.33,62.5,1,1,0.75,3.76,1,1,0,Technology,0
CUST1284,235,medium,60,42213.8,1,0,1.0,234,1.09,87.5,6,1,0.75,24.81,1,2,0,Technology,0
CUST1285,126,small,48,21457.46,6,0,0.72,90,2.75,75.0,3,1,1.0,13.1,1,2,0,Technology,0
CUST1286,150,small,24,21778.31,6,0,0.39,57,3.91,50.0,3,1,0.75,5.46,1,3,0,Retail,0
CUST1287,280,medium,48,49251.57,4,0,0.22,61,0.79,50.0,5,1,0.75,2.8,0,2,0,Technology,0
CUST1288,230,medium,0,27720.17,5,0,0.22,49,2.74,37.5,2,0,0.75,3.68,0,1,0,Technology,0
CUST1289,570,medium,84,59221.42,2,0,0.85,486,2.76,75.0,6,1,0.75,20.52,1,2,2,Technology,0
CUST1290,247,medium,132,39126.88,5,1,0.5,122,1.03,37.5,3,1,0.75,7.09,1,2,0,Services,0
CUST1291,209,medium,84,31514.3,4,0,0.22,46,1.82,62.5,3,1,0.75,3.02,0,2,0,Technology,1
CUST1292,350,medium,120,34802.04,1,0,0.21,73,3.19,62.5,4,1,0.75,3.5,0,2,0,Technology,1
CUST1293,308,medium,24,32080.45,2,0,0.87,267,1.81,87.5,6,1,0.75,16.65,1,2,0,Retail,0
CUST1294,161,small,36,20973.95,4,0,0.73,116,3.65,50.0,2,1,0.75,15.7,0,2,1,Technology,0
CUST1295,462,medium,36,74932.92,3,0,0.4,182,6.26,50.0,3,1,0.75,9.0,0,1,2,Technology,0
CUST1296,1104,enterprise,264,153193.27,1,0,0.61,673,1.33,75.0,3,1,0.75,13.46,1,2,0,Retail,0
CUST1297,396,medium,84,69770.43,6,0,0.58,231,4.1,50.0,3,1,0.75,14.49,1,2,0,Technology,0
CUST1298,78,small,60,10721.62,1,1,0.38,29,1.56,75.0,3,1,0.75,7.86,1,2,1,Services,1
CUST1299,273,medium,108,37986.77,4,0,0.49,133,1.38,75.0,2,1,1.0,7.96,1,2,0,Technology,1
CUST1300,432,medium,60,48022.0,4,0,0.71,305,0.81,87.5,3,1,0.75,8.94,1,2,0,Technology,0
CUST1301,170,small,120,18034.66,1,0,0.73,123,2.85,62.5,5,1,1.0,13.24,1,1,0,Retail,0
CUST1302,1073,enterprise,192,178496.56,4,0,0.48,514,0.5,50.0,0,1,1.0,7.17,0,2,0,Retail,0
CUST1303,84,small,60,9438.76,1,0,0.72,60,3.11,62.5,2,1,0.75,13.04,1,4,0,Technology,0
CUST1304,308,medium,264,35920.23,6,0,0.38,116,1.73,62.5,4,1,0.75,7.48,1,3,0,Technology,0
CUST1305,420,medium,84,42055.25,2,0,0.19,79,4.55,37.5,3,1,0.75,2.68,1,2,0,Technology,0
CUST1306,686,medium,84,104067.85,4,0,0.81,557,2.19,100.0,2,1,0.75,11.32,0,2,0,Technology,0
CUST1307,90,small,36,10519.78,2,0,0.18,16,1.16,25.0,3,1,0.75,3.42,1,2,1,Retail,0
CUST1308,60,small,36,7414.49,1,0,0.24,14,3.82,50.0,3,1,1.0,5.86,1,2,2,Technology,0
CUST1309,980,medium,48,112523.88,2,0,0.91,891,3.26,75.0,4,1,1.0,11.8,0,4,1,Retail,0
CUST1310,240,medium,60,41905.13,1,0,0.86,206,3.89,87.5,4,1,0.75,19.86,1,2,0,Retail,0
CUST1311,483,medium,24,62195.08,2,0,0.73,351,5.58,50.0,3,1,0.75,13.47,1,2,1,Technology,0
CUST1312,0,,0,0.0,1,0,0.54,0,3.77,62.5,4,0,0.75,8.68,0,2,1,Technology,0
CUST1313,92,small,12,15032.55,1,1,0.21,19,1.61,62.5,4,1,0.75,5.21,1,1,0,Services,1
CUST1314,40,startup,24,5665.84,4,1,0.25,9,0.68,25.0,3,1,0.75,5.04,1,3,0,Services,1
CUST1315,100,small,96,13787.21,4,0,0.59,59,1.51,75.0,3,1,1.0,12.79,1,2,1,Retail,0
CUST1316,150,small,12,19936.37,4,0,0.49,73,1.14,75.0,2,1,1.0,6.71,1,2,0,Technology,0
CUST1317,175,small,84,30564.53,1,0,0.96,168,3.68,62.5,5,1,1.0,21.98,1,2,0,Retail,0
CUST1318,246,medium,60,43405.32,1,0,0.77,189,3.36,100.0,3,1,0.75,19.07,0,2,0,Technology,0
CUST1319,352,medium,132,59603.74,1,0,1.0,351,3.78,100.0,3,1,0.75,16.97,1,2,0,Technology,0
CUST1320,100,small,0,14739.91,6,0,0.72,71,2.2,100.0,2,0,0.75,11.28,1,2,0,Retail,0
CUST1321,430,medium,72,73639.77,3,0,0.73,315,2.93,75.0,1,1,1.0,16.1,0,2,1,Technology,0
CUST1322,112,small,24,16814.59,4,0,0.66,73,3.28,62.5,2,1,0.75,9.53,1,2,2,Technology,0
CUST1323,120,small,108,16237.67,3,0,0.73,87,1.77,100.0,4,1,0.75,11.78,0,2,0,Technology,0
CUST1324,81,small,36,12366.87,1,1,0.97,78,2.04,87.5,2,1,0.75,18.24,1,2,1,Services,0
CUST1325,264,medium,84,28938.34,6,0,0.57,150,0.61,87.5,3,1,0.75,9.21,1,4,0,Technology,0
CUST1326,368,medium,0,55602.89,4,0,0.62,226,0.62,87.5,3,0,0.75,10.18,1,2,0,Technology,0
CUST1327,308,medium,24,53264.57,6,0,0.42,130,2.1,62.5,3,1,0.75,8.76,0,3,0,Retail,1
CUST1328,725,medium,228,74702.67,2,0,0.22,159,1.15,25.0,5,1,0.75,4.52,1,1,1,Retail,0
CUST1329,306,medium,108,54168.19,1,0,0.54,166,0.7,62.5,5,1,1.0,10.59,1,3,0,Retail,0
CUST1330,23,startup,12,3816.08,1,1,0.46,10,1.71,75.0,3,1,0.75,6.57,1,3,0,Services,0
CUST1331,210,medium,192,27928.2,6,0,0.74,155,0.95,50.0,2,1,0.75,13.06,1,3,0,Technology,0
CUST1332,1015,enterprise,264,132327.59,4,0,0.45,457,1.52,75.0,3,1,0.75,6.86,1,3,2,Technology,0
CUST1333,21,startup,12,2598.61,1,0,0.78,16,4.99,100.0,3,1,1.0,18.04,0,3,0,Technology,1
CUST1334,616,medium,96,85485.14,5,0,0.37,230,1.45,62.5,2,1,1.0,5.11,1,2,1,Retail,1
CUST1335,368,medium,84,64965.73,1,0,0.19,69,1.17,62.5,2,1,0.75,2.51,0,3,1,Technology,0
CUST1336,133,small,24,22572.76,6,0,0.72,96,5.64,100.0,2,1,0.75,9.72,1,2,0,Technology,0
CUST1337,532,medium,60,55826.76,6,0,0.78,417,3.5,75.0,2,1,1.0,16.93,1,3,1,Technology,0
CUST1338,11,startup,12,1210.53,1,0,0.37,4,1.12,50.0,3,1,0.75,6.95,1,2,0,Retail,0
CUST1339,33,startup,12,4240.33,1,0,0.97,31,3.92,75.0,3,1,0.75,13.01,0,2,1,Retail,1
CUST1340,34,startup,12,3566.39,1,0,0.44,14,6.7,75.0,2,1,1.0,9.94,1,2,1,Technology,1
CUST1341,100,small,120,12097.59,1,0,0.61,60,6.56,62.5,4,1,0.75,10.66,1,3,0,Retail,0
CUST1342,450,medium,120,69281.59,1,0,0.58,261,7.56,62.5,2,1,0.75,9.66,1,2,0,Technology,0
CUST1343,369,medium,60,57643.08,2,0,0.93,342,1.2,87.5,3,1,0.75,20.73,1,2,0,Retail,0
CUST1344,110,small,36,19524.36,3,0,0.25,27,4.03,62.5,2,1,0.75,3.56,1,2,1,Technology,0
CUST1345,160,small,60,22981.19,5,0,0.18,29,3.72,62.5,2,1,1.0,4.04,1,2,0,Technology,0
CUST1346,40,startup,36,6083.93,1,0,0.39,15,1.5,75.0,2,1,0.75,5.3,1,3,0,Technology,0
CUST1347,420,medium,108,52316.52,1,0,0.79,330,1.67,75.0,2,1,0.75,10.92,0,3,0,Technology,0
CUST1348,460,medium,120,60022.77,1,1,0.93,427,1.21,75.0,2,1,1.0,14.57,0,3,1,Services,0
CUST1349,924,medium,228,137725.59,2,0,0.21,195,7.8,25.0,3,1,0.75,4.29,1,2,0,Technology,0
CUST1350,37,startup,12,3673.98,1,0,0.61,22,3.42,62.5,3,1,0.75,14.85,0,3,0,Technology,0
CUST1351,162,small,96,20925.53,1,0,0.68,110,5.3,50.0,5,1,0.75,8.66,0,1,0,Retail,0
CUST1352,1176,enterprise,264,175328.87,3,0,0.94,1101,3.05,100.0,3,1,0.75,12.06,1,2,0,Technology,0
CUST1353,150,small,24,15850.5,2,0,0.22,33,1.03,37.5,5,1,0.75,5.19,1,1,1,Technology,0
CUST1354,75,small,60,13029.83,1,0,0.24,17,5.41,62.5,2,1,1.0,3.08,1,4,0,Technology,1
CUST1355,235,medium,48,25082.41,1,0,0.86,201,0.87,62.5,3,1,0.75,19.25,1,2,0,Technology,1
CUST1356,240,medium,48,34984.58,2,0,0.37,88,1.2,62.5,1,1,0.75,7.31,0,3,0,Retail,0
CUST1357,616,medium,60,100059.08,5,0,0.46,284,3.09,62.5,3,1,1.0,9.16,1,2,0,Retail,0
CUST1358,702,medium,156,91066.06,6,0,0.24,171,3.1,50.0,3,1,0.75,6.01,1,2,0,Technology,0
CUST1359,248,medium,60,36859.21,2,0,0.97,241,0.56,87.5,2,1,0.75,22.52,1,2,0,Retail,0
CUST1360,288,medium,48,39685.63,3,0,0.7,203,1.86,100.0,3,1,0.75,10.83,0,3,1,Retail,0
CUST1361,148,small,24,24438.32,6,0,0.73,107,3.1,50.0,0,1,0.75,13.15,0,1,0,Technology,0
CUST1362,376,medium,84,48375.9,1,0,0.7,264,6.0,87.5,3,1,0.75,11.77,1,1,0,Technology,0
CUST1363,276,medium,48,44009.2,4,0,0.54,149,2.05,62.5,3,1,0.75,13.17,1,2,0,Technology,0
CUST1364,420,medium,120,48757.33,1,0,0.62,261,5.36,62.5,2,1,0.75,11.62,0,2,0,Retail,0
CUST1365,98,small,84,12012.07,1,0,0.9,87,1.73,87.5,2,1,0.75,16.83,1,3,1,Retail,0
CUST1366,25,startup,12,2688.89,1,0,0.21,5,0.84,50.0,3,1,0.75,4.06,1,1,1,Retail,1
CUST1367,380,medium,36,48796.32,6,0,0.72,272,3.96,50.0,1,1,0.75,14.31,1,4,1,Retail,0
CUST1368,204,medium,60,35355.78,1,0,0.42,85,2.78,50.0,3,1,0.75,8.05,0,2,1,Technology,0
CUST1369,384,medium,180,59953.63,1,0,0.94,359,5.13,87.5,3,1,0.75,16.69,1,3,0,Technology,0
CUST1370,228,medium,24,31458.12,3,0,0.71,160,1.67,87.5,0,1,0.75,15.07,1,2,2,Retail,1
CUST1371,784,medium,96,76256.44,6,0,0.4,316,3.57,62.5,4,1,0.75,8.1,1,2,0,Technology,0
CUST1372,60,small,0,6682.03,4,0,0.18,10,2.08,62.5,3,0,0.75,2.31,1,3,0,Retail,0
CUST1373,400,medium,120,56677.44,1,0,0.19,75,0.61,25.0,3,1,1.0,3.27,1,2,0,Technology,0
CUST1374,820,medium,240,130110.06,1,0,0.49,401,1.87,75.0,3,1,0.75,11.38,1,3,0,Technology,0
CUST1375,435,medium,12,47768.47,4,0,0.71,308,3.2,100.0,2,1,0.75,17.73,0,2,0,Retail,0
CUST1376,336,medium,48,59673.91,3,0,0.57,192,7.17,50.0,2,1,0.75,12.82,1,1,0,Technology,1
CUST1377,400,medium,60,69341.25,2,0,0.89,357,1.36,75.0,0,1,0.75,17.73,1,2,1,Technology,0
CUST1378,308,medium,60,47138.27,3,0,0.86,264,1.14,75.0,3,1,0.75,18.23,1,2,1,Technology,0
CUST1379,518,medium,0,79452.41,3,0,0.88,454,1.99,75.0,4,0,0.75,16.28,1,2,0,Retail,0
CUST1380,42,startup,12,7139.25,1,1,0.37,15,5.09,37.5,2,1,0.75,7.84,1,3,1,Services,1
CUST1381,288,medium,60,35791.37,1,0,0.18,51,1.46,37.5,2,1,0.75,3.54,0,2,2,Retail,0
CUST1382,60,small,60,5841.75,1,0,0.6,35,2.97,75.0,3,1,0.75,10.27,0,2,0,Technology,0
CUST1383,188,small,48,30460.52,1,0,0.2,37,1.25,50.0,3,1,0.75,4.4,1,2,1,Technology,0
CUST1384,245,medium,60,41329.06,1,0,0.38,91,4.75,37.5,3,1,1.0,8.85,1,1,0,Technology,0
